timestamp,T7,T8,TP7,TP8,P7,P5,P3,Pz,P4,P6,P8,PO7,PO5,PO3,POz,PO4,PO6,PO8,O1,Oz,O2,trigger
1765795736.0021183,71.47078704833984,4.499096393585205,18.781753540039062,-16.9820613861084,-28.944631576538086,87.28937530517578,93.42182922363281,88.42208099365234,67.85017395019531,-31.398700714111328,98.84979248046875,-42.10329055786133,75.87875366210938,14.171116828918457,49.23130416870117,-23.68754768371582,45.143760681152344,22.001392364501953,28.927156448364258,57.598304748535156,83.04121398925781,0.0
1765795736.006634,74.8587417602539,80.8294677734375,-90.51876068115234,-5.467238426208496,25.461088180541992,-65.5436019897461,-10.277265548706055,-36.97221374511719,38.56892776489258,-36.791202545166016,41.27223587036133,-45.893592834472656,10.519546508789062,-67.49343872070312,95.97920227050781,-21.400114059448242,33.925472259521484,69.42243194580078,69.53584289550781,8.81675910949707,-58.596004486083984,0.0
1765795736.0111396,-52.158199310302734,0.948088526725769,84.3609390258789,79.47587585449219,57.464454650878906,-45.744991302490234,25.019315719604492,15.327703475952148,-8.461959838867188,-63.14909744262695,39.105220794677734,73.16324615478516,21.094188690185547,-42.59920883178711,-21.852336883544922,14.121146202087402,12.423004150390625,-88.78443145751953,64.42472076416016,-93.73757934570312,3.6520519256591797,0.0
1765795736.015848,-80.46499633789062,36.144248962402344,93.07893371582031,-99.9973373413086,37.56410598754883,68.79000091552734,10.425786972045898,-48.71161651611328,-10.562931060791016,-0.8997916579246521,15.668923377990723,88.63809204101562,-20.048412322998047,72.24541473388672,92.42884063720703,56.23019027709961,8.531986236572266,38.54241943359375,81.30386352539062,-64.63597106933594,95.98511505126953,0.0
1765795736.0201483,-33.975887298583984,-29.174219131469727,66.43153381347656,10.336926460266113,52.78501510620117,-80.4019775390625,-30.10757827758789,-99.36686706542969,70.1305160522461,-43.734092712402344,45.86089324951172,-67.4893798828125,89.39478302001953,83.40243530273438,-70.90362548828125,40.29423141479492,12.37929630279541,-87.04499053955078,41.046356201171875,1.5591667890548706,54.92018127441406,0.0
1765795736.0249722,-1.9382357597351074,4.924122333526611,-78.22919464111328,24.660114288330078,79.97281646728516,80.13390350341797,-2.706876039505005,73.09346008300781,46.307586669921875,13.803187370300293,21.528560638427734,-89.41036224365234,-39.76618194580078,-88.25973510742188,-83.07514953613281,-85.1551742553711,-97.1317138671875,-42.73564147949219,85.10423278808594,40.297271728515625,55.56552505493164,0.0
1765795736.0293727,97.60836029052734,29.693897247314453,2.3734612464904785,38.00210952758789,-74.83189392089844,-87.53498840332031,-61.36643600463867,-59.09516143798828,25.30417823791504,-30.554208755493164,-19.673927307128906,31.3046817779541,-19.217100143432617,-94.41102600097656,-51.78429412841797,81.39869689941406,-31.415124893188477,-97.24069213867188,-89.75606536865234,-24.740297317504883,-46.03157424926758,0.0
1765795736.0338845,67.18741607666016,-21.505834579467773,-39.70138168334961,52.77871322631836,72.7802505493164,-57.47345733642578,5.721621036529541,-48.36197280883789,96.98369598388672,61.71479034423828,-14.048778533935547,44.528961181640625,69.88465881347656,-2.1800687313079834,-93.61225128173828,23.70211410522461,-81.25881958007812,57.27794647216797,23.35202980041504,73.32611083984375,38.94981002807617,0.0
1765795736.03839,66.85740661621094,-18.618310928344727,-10.769513130187988,-42.66094970703125,42.09751510620117,-83.33316802978516,-78.56710052490234,-40.1292724609375,7.04499626159668,-7.415602207183838,57.249061584472656,-19.3435001373291,-78.36566162109375,10.940831184387207,10.993781089782715,11.90381908416748,-87.97993469238281,-21.43699836730957,-11.442815780639648,-20.23518943786621,-53.56464385986328,0.0
1765795736.0430756,-2.1309287548065186,53.490699768066406,-8.917186737060547,38.20040512084961,81.82121276855469,2.8073911666870117,99.67182922363281,63.807979583740234,33.9198112487793,-21.235977172851562,24.017709732055664,25.15618324279785,60.41944122314453,56.430416107177734,28.913042068481445,57.458404541015625,-81.42669677734375,49.027061462402344,-6.880584716796875,53.78160858154297,-17.523645401000977,0.0
1765795736.047456,-74.76544952392578,-77.73904418945312,44.27235794067383,-84.08403015136719,18.920684814453125,-28.358449935913086,97.9185562133789,39.798728942871094,1.490195631980896,-39.624202728271484,-0.11543495208024979,84.12976837158203,4.912667274475098,-64.72254180908203,61.14606857299805,50.95708084106445,20.405193328857422,40.2298698425293,-36.43663024902344,-19.454349517822266,45.54405212402344,0.0
1765795736.0519655,-7.5487236976623535,59.130489349365234,-46.690494537353516,-75.83064270019531,53.42746353149414,-89.30274200439453,49.40109634399414,-54.92879867553711,94.99608612060547,18.31501579284668,2.3015451431274414,25.45745277404785,44.3460693359375,-96.66161346435547,-35.867923736572266,-39.71957015991211,35.926727294921875,-25.574556350708008,89.38410186767578,97.77584838867188,-26.31243133544922,0.0
1765795736.0561817,63.876346588134766,86.1457290649414,36.26184844970703,65.94834899902344,-33.40671157836914,-38.454444885253906,86.30168151855469,48.39179992675781,-53.42231750488281,71.40471649169922,-98.34772491455078,47.64567565917969,53.684165954589844,-90.17822265625,-38.88608169555664,77.57917022705078,-38.868812561035156,-57.553585052490234,50.870731353759766,-86.70796966552734,-60.849151611328125,0.0
1765795736.060315,93.8841323852539,53.12250518798828,-72.85215759277344,70.69059753417969,-25.895326614379883,-38.52169418334961,67.26681518554688,6.407994270324707,12.785937309265137,-66.49229431152344,14.610634803771973,22.225522994995117,-89.56437683105469,-94.58992767333984,-23.188095092773438,75.73229217529297,-35.533084869384766,20.874713897705078,11.836252212524414,-34.4603385925293,-81.25154876708984,0.0
1765795736.0650578,15.148260116577148,-85.73577117919922,84.61408996582031,-47.797088623046875,-13.231135368347168,32.94154357910156,13.547229766845703,94.62342071533203,66.90312957763672,31.770559310913086,-11.851550102233887,98.84087371826172,-61.51192092895508,33.2046012878418,-34.12435531616211,50.19423294067383,57.24357223510742,-81.38111877441406,41.36124801635742,-72.91692352294922,36.971519470214844,0.0
1765795736.069495,12.938446998596191,7.939600467681885,-40.62350845336914,67.09996032714844,65.4276123046875,-13.626016616821289,95.13509368896484,46.94367218017578,16.29875373840332,-77.57160949707031,0.2322699874639511,1.665303349494934,-87.14363861083984,-28.31059455871582,-13.639643669128418,-8.351027488708496,85.49140930175781,-82.99472045898438,-61.820133209228516,-45.99898910522461,49.93144607543945,0.0
1765795736.0740056,32.37262725830078,-12.787354469299316,-61.665008544921875,-12.412786483764648,3.0497992038726807,-60.92975616455078,-65.68846130371094,84.45242309570312,97.47076416015625,55.22514724731445,65.22631072998047,81.08037567138672,-32.18952941894531,-91.64281463623047,-53.26905822753906,-11.714326858520508,36.05818557739258,-81.6211929321289,67.98262786865234,-67.1251449584961,62.82878494262695,0.0
1765795736.0786176,-49.37788391113281,21.51944351196289,8.241093635559082,-98.48763275146484,-14.962646484375,-93.27055358886719,71.44924926757812,52.679203033447266,1.0931504964828491,67.61598205566406,-39.52103805541992,-77.91346740722656,82.09317016601562,-90.28319549560547,46.421730041503906,32.55329132080078,69.3658676147461,-15.08309268951416,-47.10274887084961,-91.63538360595703,49.4960823059082,0.0
1765795736.0832295,-19.325754165649414,-54.137535095214844,61.5908317565918,28.263874053955078,88.95294952392578,49.38447570800781,-7.226487159729004,-13.2080659866333,29.91655158996582,-58.268524169921875,51.39103317260742,-75.5391845703125,68.8882827758789,-88.21669006347656,13.41884994506836,-46.930850982666016,53.360416412353516,6.4248480796813965,-33.15348434448242,78.88289642333984,59.18402099609375,0.0
1765795736.0876443,-22.011789321899414,-83.19207000732422,-0.4728831350803375,-19.29663848876953,-29.195539474487305,-39.902915954589844,67.8260498046875,-63.01420593261719,-41.42975997924805,58.71623992919922,62.91943359375,-24.730844497680664,-25.87531852722168,81.53355407714844,43.80080795288086,-24.773765563964844,-54.17857360839844,27.53347396850586,44.3582649230957,36.89487838745117,-60.89876174926758,0.0
1765795736.0921507,-89.57479095458984,-23.755735397338867,-27.44493293762207,-83.04175567626953,23.847888946533203,93.78670501708984,59.83778381347656,-71.27276611328125,56.29899215698242,5.573392391204834,73.03485107421875,-44.7708740234375,63.562252044677734,41.97150802612305,25.718830108642578,38.212806701660156,-87.79728698730469,-35.042964935302734,-61.909732818603516,99.21798706054688,55.211090087890625,0.0
1765795736.0967636,48.84370040893555,33.93538284301758,-32.93367385864258,46.19499588012695,-26.649978637695312,58.59959030151367,-97.5787353515625,27.884288787841797,88.33859252929688,33.901424407958984,98.20804595947266,-36.87926483154297,98.07049560546875,60.53840255737305,72.47608947753906,21.197973251342773,73.08773040771484,95.86949157714844,2.3042685985565186,-97.64452362060547,67.92225646972656,0.0
1765795736.1013784,9.290635108947754,-90.4194107055664,1.5442688465118408,0.8485912084579468,-31.38584327697754,41.109554290771484,-69.72396850585938,-2.936448097229004,-88.34551239013672,90.11248779296875,17.452892303466797,-33.392879486083984,87.19772338867188,-90.85723114013672,26.190305709838867,90.26262664794922,-9.749306678771973,-5.712539196014404,-9.240066528320312,30.179914474487305,-81.56407928466797,0.0
1765795736.1061108,51.04342269897461,-28.92098045349121,-63.88728332519531,75.84215545654297,44.338165283203125,-78.92896270751953,0.8029223680496216,-7.390820026397705,-51.41033935546875,65.72370910644531,-2.553772449493408,94.91356658935547,-22.922069549560547,-14.342860221862793,75.8529052734375,38.041805267333984,-46.99747848510742,0.22434170544147491,-26.895933151245117,86.56012725830078,-2.6076536178588867,0.0
1765795736.110364,-18.02998924255371,76.1159439086914,-72.83834838867188,95.91960906982422,-15.874265670776367,-87.02753448486328,78.5527114868164,-62.93318176269531,-3.6993966102600098,39.73059844970703,-61.67655944824219,-37.52000045776367,98.5167236328125,79.47088623046875,80.65209197998047,22.181350708007812,-90.71097564697266,-27.806364059448242,99.47852325439453,82.1740951538086,-15.710996627807617,0.0
1765795736.11487,-16.918914794921875,77.03834533691406,29.38737678527832,-41.866268157958984,38.908016204833984,3.1538150310516357,-23.904972076416016,-4.916530132293701,13.960598945617676,50.0594596862793,88.14753723144531,5.390480995178223,-24.943967819213867,-47.78012466430664,70.36410522460938,13.787625312805176,-38.00523376464844,-84.17041015625,42.06775665283203,69.56593322753906,-93.9340591430664,0.0
1765795736.1190522,-22.31185531616211,68.13060760498047,-34.09864044189453,-11.447134017944336,75.23578643798828,-67.88549041748047,-44.874019622802734,-44.61854553222656,50.481170654296875,64.14368438720703,-16.72946548461914,67.22282409667969,-23.38335609436035,-52.889892578125,-25.12784767150879,-66.76615142822266,-12.527692794799805,86.25008392333984,47.34513473510742,41.27666091918945,72.47348022460938,0.0
1765795736.123761,-81.6241455078125,-31.247604370117188,-30.886335372924805,-26.934818267822266,-44.87582015991211,-55.46531295776367,17.604333877563477,-26.815750122070312,-61.370033264160156,77.46691131591797,84.46552276611328,-24.045000076293945,3.6561784744262695,17.30040168762207,50.1701774597168,-55.06297302246094,56.16142654418945,77.49407196044922,-4.962079048156738,78.44146728515625,22.514503479003906,0.0
1765795736.1282675,61.82439422607422,70.46179962158203,79.19145202636719,70.33857727050781,-34.10191345214844,24.388959884643555,33.90999984741211,80.98174285888672,-11.905166625976562,-87.48805236816406,66.66109466552734,-15.677088737487793,12.434123039245605,-81.57470703125,7.950664520263672,-45.485084533691406,45.77391815185547,-80.42991638183594,32.82658004760742,72.34629821777344,-69.88750457763672,0.0
1765795736.1329253,-47.50776290893555,-84.88553619384766,-39.16809844970703,25.09953498840332,-11.550047874450684,4.138304233551025,-31.061065673828125,34.01534652709961,-8.52180004119873,-95.2477798461914,-8.505294799804688,34.736724853515625,-98.6991958618164,72.3593521118164,-45.26862335205078,-60.671199798583984,30.825664520263672,-18.250656127929688,98.2542724609375,-15.386234283447266,52.337181091308594,0.0
1765795736.1373014,-86.17847442626953,8.155109405517578,64.72384643554688,58.508209228515625,95.01178741455078,-72.30545806884766,74.93648529052734,16.39685821533203,-52.511566162109375,89.03882598876953,13.714411735534668,36.65716552734375,-90.0180435180664,79.58739471435547,-80.4958267211914,87.87934112548828,-57.54429626464844,87.78813171386719,89.0444107055664,-6.953474521636963,-68.86652374267578,0.0
1765795736.1414173,20.101301193237305,60.43634033203125,98.01985168457031,-98.04193878173828,-5.80440092086792,-93.21192169189453,7.373983383178711,-64.24423217773438,-36.589202880859375,-48.1229362487793,-18.426128387451172,38.97077941894531,-96.4094009399414,-99.52938079833984,78.96134948730469,13.585461616516113,-90.55824279785156,50.10614776611328,93.12554931640625,-39.77008056640625,14.594057083129883,0.0
1765795736.1460726,-55.741180419921875,-67.2541275024414,-40.49882125854492,-19.591999053955078,56.363624572753906,-37.27272033691406,63.87751388549805,-60.37337875366211,18.64990234375,-85.4800033569336,-16.774051666259766,40.11881637573242,35.888607025146484,-58.66438293457031,-84.35498046875,-77.97948455810547,42.73758316040039,-60.212310791015625,71.79177856445312,28.193208694458008,-11.141993522644043,0.0
1765795736.150427,-29.086938858032227,71.4576416015625,-99.87859344482422,5.426252841949463,93.46755981445312,-45.44051742553711,-67.38587951660156,97.60995483398438,61.21636962890625,93.27527618408203,26.91660499572754,68.29196166992188,-23.581418991088867,35.292057037353516,29.435789108276367,-89.63970947265625,-63.51505661010742,84.26017761230469,-66.12261962890625,63.32048797607422,73.271484375,0.0
1765795736.1550984,22.570280075073242,-99.43806457519531,-6.416679382324219,-31.55347442626953,-17.713693618774414,77.39974975585938,-62.01364517211914,-36.80421447753906,20.232036590576172,-78.84703826904297,-62.5338134765625,30.49291229248047,-93.45419311523438,80.42440795898438,-46.71102523803711,8.386496543884277,-97.36799621582031,-24.034879684448242,49.74259948730469,64.04820251464844,91.87472534179688,0.0
1765795736.159533,-82.2022705078125,-87.03465270996094,87.44842529296875,28.04180335998535,33.20117950439453,-91.4625473022461,-46.61229705810547,58.54901123046875,-17.695749282836914,-96.33495330810547,-48.090579986572266,20.18739891052246,93.41704559326172,-52.454593658447266,-92.09129333496094,61.21718215942383,47.37556838989258,5.486819744110107,-17.161130905151367,14.994154930114746,-18.686363220214844,0.0
1765795736.164042,25.31744384765625,31.517297744750977,-70.00291442871094,11.655373573303223,40.88576126098633,-93.95621490478516,44.562076568603516,-2.4012680053710938,-99.77739715576172,25.045434951782227,99.93524932861328,25.658824920654297,74.57952117919922,-52.965152740478516,52.16010665893555,-80.6321029663086,-20.276823043823242,48.52044677734375,-51.94903564453125,-26.54271697998047,7.738471508026123,0.0
1765795736.1681628,16.956457138061523,-7.4843316078186035,-26.96939468383789,-71.5274429321289,51.796295166015625,-26.37523078918457,57.446434020996094,-65.40754699707031,85.6629409790039,22.013225555419922,-97.13957214355469,48.367733001708984,-44.55243682861328,-11.655695915222168,47.774715423583984,63.42036437988281,-48.9632682800293,97.71341705322266,57.5051383972168,-43.48910903930664,53.06542205810547,0.0
1765795736.1728268,61.16555404663086,-56.888282775878906,-8.180279731750488,85.11932373046875,-20.864091873168945,-0.06243257224559784,-9.76911735534668,86.87051391601562,47.7363395690918,14.86101245880127,-32.27174758911133,21.232362747192383,83.3785629272461,75.10171508789062,-6.7865800857543945,73.88639068603516,-54.515525817871094,78.52021789550781,13.593955039978027,-83.40106964111328,96.6540756225586,0.0
1765795736.177223,45.98050308227539,88.91049194335938,68.9328842163086,31.947397232055664,-65.38219451904297,71.98503875732422,75.55117797851562,-97.04004669189453,71.99994659423828,-0.2969469726085663,-76.08101654052734,-90.96721649169922,42.61430740356445,23.378400802612305,98.00983428955078,92.90587615966797,-98.1781997680664,-48.874671936035156,20.835514068603516,-62.67190170288086,-33.388729095458984,0.0
1765795736.1817284,64.93413543701172,98.00300598144531,-68.31080627441406,1.6691539287567139,8.464102745056152,19.63417625427246,34.82332992553711,97.87721252441406,-11.667226791381836,32.40570831298828,-81.55776977539062,29.337692260742188,0.46472886204719543,12.528759002685547,90.82791137695312,7.605198860168457,-16.070789337158203,15.431056022644043,-7.3050007820129395,-74.51509094238281,0.5673832297325134,0.0
1765795736.1862326,9.833014488220215,19.349285125732422,63.79500961303711,97.36793518066406,47.491111755371094,25.009401321411133,60.2936897277832,-84.1856460571289,-20.20587730407715,-0.16425155103206635,63.3157958984375,65.72591400146484,89.8892822265625,32.98545455932617,-70.5427017211914,84.23072814941406,63.962608337402344,-66.39856719970703,-20.48682975769043,97.3116683959961,-34.77469253540039,0.0
1765795736.1907372,-87.11576843261719,-30.21455192565918,-53.43858337402344,11.660317420959473,97.83802032470703,-15.337129592895508,26.106311798095703,-7.1463727951049805,43.70384216308594,62.89577865600586,71.66753387451172,-83.08773040771484,46.42640686035156,-56.09867477416992,86.11809539794922,62.41338348388672,-78.92217254638672,67.0190658569336,-76.67514038085938,25.810468673706055,-24.62749671936035,0.0
1765795736.1953466,58.62089538574219,16.875871658325195,-25.42746925354004,-87.35871887207031,40.173866271972656,-76.0176010131836,47.62860870361328,20.21579360961914,45.10426712036133,35.62990188598633,67.46174621582031,-49.49992752075195,4.331838130950928,76.32332611083984,-44.241275787353516,97.25435638427734,7.891507148742676,-36.84778594970703,-82.01481628417969,69.2684097290039,25.5791015625,0.0
1765795736.1997702,93.37855529785156,65.39128112792969,97.0322265625,43.75653839111328,-30.20494270324707,7.199601173400879,86.5416030883789,23.428037643432617,83.74617767333984,-35.770084381103516,1.5017597675323486,-74.5986328125,-58.66666793823242,-80.80121612548828,38.27397537231445,63.18812942504883,11.707507133483887,-89.76248168945312,-39.707061767578125,-71.98748016357422,-93.77711486816406,0.0
1765795736.2045643,-44.957740783691406,97.81684875488281,6.940991401672363,-77.91913604736328,40.6579475402832,94.93706512451172,-86.37592315673828,-2.5609941482543945,17.46619415283203,28.316085815429688,-63.30803680419922,74.41718292236328,43.43107986450195,-96.81683349609375,60.44673538208008,53.83759307861328,78.6949234008789,57.725486755371094,77.96641540527344,58.568355560302734,-50.11176681518555,0.0
1765795736.2089584,38.23676681518555,87.96356201171875,69.67249298095703,-61.266387939453125,-87.76448059082031,-78.69117736816406,-54.51211929321289,-34.40095901489258,-52.724788665771484,27.149492263793945,-29.525775909423828,7.682732105255127,60.62031173706055,-46.25358200073242,-4.995354652404785,-2.6115856170654297,-30.139495849609375,46.90683364868164,64.9259033203125,64.48433685302734,27.97196388244629,0.0
1765795736.2138171,-20.358779907226562,88.90921020507812,34.15270233154297,-58.93147659301758,55.399539947509766,7.566509246826172,22.59843635559082,91.62153625488281,-35.79438400268555,82.8331298828125,13.683894157409668,-28.53626823425293,98.10884857177734,87.25010681152344,-59.35516357421875,-8.909955024719238,-9.783387184143066,-12.906586647033691,-33.362205505371094,-78.11026000976562,-62.203704833984375,0.0
1765795736.2181873,-4.879179000854492,50.91143798828125,-32.955596923828125,7.737098693847656,-96.42320251464844,-61.95326614379883,79.93696594238281,-57.3613395690918,-0.5510500073432922,-81.00407409667969,81.62166595458984,59.95913314819336,35.728267669677734,-5.657375812530518,-30.250272750854492,61.80992889404297,41.70355987548828,-88.23641204833984,-15.037386894226074,33.25244903564453,-1.2231332063674927,0.0
1765795736.2229695,-39.34150314331055,-67.31053161621094,-8.104266166687012,90.90715789794922,-25.223451614379883,36.7138786315918,36.595741271972656,-60.94194793701172,37.78182601928711,-43.26923751831055,-27.768064498901367,-84.01605224609375,-39.997764587402344,22.780860900878906,59.98019790649414,81.7186050415039,-33.906978607177734,66.58895874023438,32.838958740234375,71.11727905273438,-96.80929565429688,0.0
1765795736.227222,16.43492317199707,-20.342588424682617,-10.332258224487305,-14.933573722839355,-38.85187530517578,88.81660461425781,43.32020950317383,39.81721496582031,-76.77125549316406,-74.06932067871094,82.80228424072266,-16.1287784576416,-68.56344604492188,68.35582733154297,-92.80409240722656,-93.237060546875,68.9512710571289,-98.28868865966797,44.903709411621094,79.92224884033203,-61.57560348510742,0.0
1765795736.2317271,-7.138863563537598,23.3117733001709,-39.01435852050781,-16.10793113708496,85.8072509765625,-5.535514831542969,71.89759063720703,-12.184030532836914,-55.14714050292969,25.092370986938477,95.07029724121094,9.861847877502441,40.558292388916016,39.89653778076172,-65.63107299804688,-77.20623779296875,-99.35411834716797,14.43892765045166,89.13978576660156,-68.7432632446289,67.77252960205078,0.0
1765795736.2362359,27.11434555053711,28.707088470458984,-5.455252170562744,29.915510177612305,-99.78893280029297,-77.66814422607422,-51.9908447265625,58.1906852722168,-46.511985778808594,-28.076936721801758,60.41838073730469,-74.24475860595703,-51.29941177368164,-93.5152816772461,59.27029037475586,44.19453811645508,3.4045321941375732,17.763935089111328,-74.38807678222656,-56.7960319519043,39.51837158203125,0.0
1765795736.2407453,77.985595703125,-53.3280143737793,61.19564437866211,29.08462142944336,11.232734680175781,-20.884870529174805,-65.16847229003906,-74.8022232055664,9.234823226928711,54.78330993652344,82.31028747558594,-42.92424392700195,-46.262054443359375,-29.174144744873047,19.31294059753418,87.61881256103516,-48.336708068847656,-53.44327163696289,-99.20794677734375,25.269268035888672,32.855125427246094,0.0
1765795736.2453766,-25.912460327148438,-64.58731079101562,-14.939491271972656,11.565247535705566,-21.014734268188477,67.7418212890625,-90.740966796875,-51.562442779541016,98.46566009521484,87.4854965209961,76.89044189453125,-1.7474277019500732,-4.265387058258057,-22.30301856994629,-22.51945686340332,-0.4280557632446289,4.737209796905518,-56.45376968383789,-64.46173095703125,-38.368438720703125,-7.836616039276123,0.0
1765795736.2497065,46.59923553466797,-38.924034118652344,-25.57865333557129,-4.713948726654053,-3.85345458984375,-98.38225555419922,-10.841723442077637,-52.78788375854492,86.70742797851562,62.048301696777344,80.33736419677734,-43.9342155456543,10.80133056640625,-50.38301467895508,-56.70615768432617,-33.938011169433594,74.95829010009766,-38.66949462890625,70.7610092163086,-64.90745544433594,98.48262786865234,0.0
1765795736.2544463,73.05734252929688,20.149763107299805,-50.11102294921875,-75.5577392578125,63.1565055847168,-96.17069244384766,-58.60012435913086,91.2628402709961,4.945672512054443,-42.62417221069336,-58.73305130004883,-74.65280151367188,14.63997745513916,56.36824417114258,-67.0245132446289,42.71220397949219,-14.087597846984863,-26.766080856323242,-78.98596954345703,82.09004211425781,22.05046272277832,0.0
1765795736.258871,32.55548858642578,-54.39926528930664,56.87732696533203,63.870609283447266,43.197418212890625,-65.48187255859375,15.503812789916992,-88.57152557373047,9.561540603637695,41.64348602294922,88.99397277832031,29.374025344848633,-86.26773071289062,66.9486083984375,28.395214080810547,-89.05477905273438,-24.73078155517578,-62.11789321899414,44.83558654785156,38.424049377441406,-11.552263259887695,1.0
1765795736.2635548,-79.94000244140625,25.000751495361328,90.40056610107422,42.896400451660156,-25.650501251220703,25.23773956298828,24.064075469970703,-47.989620208740234,-56.02739334106445,-33.87963104248047,81.66316986083984,94.61272430419922,10.866595268249512,-4.051468849182129,-19.861173629760742,-37.48336410522461,25.29132652282715,-0.9768380522727966,72.45684814453125,24.75680160522461,76.02994537353516,0.0
1765795736.2676785,-69.82101440429688,3.4757378101348877,5.201007843017578,-99.12074279785156,44.18240737915039,-42.56269073486328,-69.70489501953125,88.65419006347656,-30.747121810913086,-95.47212219238281,48.342369079589844,91.95863342285156,67.57276916503906,30.203636169433594,62.02509689331055,-85.36992645263672,82.2408676147461,-97.07469940185547,10.556584358215332,15.035262107849121,17.72420883178711,0.0
1765795736.2721443,-38.907196044921875,64.30165100097656,-13.197364807128906,4.588435173034668,-28.848129272460938,68.48670196533203,-20.935575485229492,12.045038223266602,17.30569839477539,63.497718811035156,93.00326538085938,45.107418060302734,-92.90160369873047,14.517274856567383,-35.43503189086914,8.478713989257812,37.698768615722656,-17.112123489379883,-58.42538070678711,-18.872695922851562,39.773590087890625,0.0
1765795736.27665,46.97296142578125,-41.34786605834961,6.39599609375,-81.23883819580078,-9.151937484741211,-94.9053955078125,47.860504150390625,-1.4475131034851074,-58.51930618286133,67.43912506103516,77.27838134765625,97.78313446044922,-58.7873649597168,23.334569931030273,-58.97441101074219,-87.48944091796875,36.12416458129883,-57.338924407958984,-68.2888412475586,49.620059967041016,-92.04469299316406,0.0
